Suburb,Quarter,Price,Year
Footscray,2017Q4,950000.0,2017
Footscray,2018Q1,915500.0,2018
Footscray,2018Q2,1527000.0,2018
Footscray,2018Q3,880000.0,2018
Footscray,2018Q4,860000.0,2018
Footscray,2019Q1,787500.0,2019
Footscray,2019Q2,787000.0,2019
Footscray,2019Q3,820000.0,2019
Forest Hill,2017Q1,1372000.0,2017
Forest Hill,2017Q2,1101250.0,2017
Forest Hill,2017Q3,1015500.0,2017
Forest Hill,2017Q4,1110000.0,2017
Forest Hill,2018Q1,882500.0,2018
Forest Hill,2018Q3,888000.0,2018
Forest Hill,2018Q4,870000.0,2018
Forest Hill,2019Q1,808500.0,2019
Forest Hill,2019Q2,865000.0,2019
Forest Hill,2019Q3,965000.0,2019
Foster,2018Q3,351500.0,2018
Foster,2018Q4,342000.0,2018
Foster,2019Q1,350000.0,2019
Foster,2019Q2,267500.0,2019
Foster,2019Q3,320000.0,2019
Frankston,2017Q1,695000.0,2017
Frankston,2017Q2,642944.0,2017
Frankston,2017Q3,624500.0,2017
Frankston,2017Q4,657500.0,2017
Frankston,2018Q1,670000.0,2018
Frankston,2018Q2,743375.0,2018
Frankston,2018Q3,580000.0,2018
Frankston,2018Q4,575000.0,2018
Frankston,2019Q1,570000.0,2019
Frankston,2019Q2,552500.0,2019
Frankston,2019Q3,585000.0,2019
Frankston North,2017Q1,485000.0,2017
Frankston North,2017Q3,500000.0,2017
Frankston North,2017Q4,485000.0,2017
Frankston North,2018Q3,490000.0,2018
Frankston North,2018Q4,451500.0,2018
Frankston North,2019Q1,424000.0,2019
Frankston North,2019Q2,410000.0,2019
Frankston North,2019Q3,427500.0,2019
Frankston South,2017Q1,1155000.0,2017
Frankston South,2017Q2,1006000.0,2017
Frankston South,2017Q3,868500.0,2017
Frankston South,2017Q4,850000.0,2017
Frankston South,2018Q1,825000.0,2018
Frankston South,2018Q2,980000.0,2018
Frankston South,2018Q3,895000.0,2018
Frankston South,2018Q4,827500.0,2018
Frankston South,2019Q1,815000.0,2019
Frankston South,2019Q2,810000.0,2019
Frankston South,2019Q3,817500.0,2019
Fraser Rise,2018Q3,617500.0,2018
Fraser Rise,2018Q4,590000.0,2018
Fraser Rise,2019Q1,594000.0,2019
Fraser Rise,2019Q2,580000.0,2019
Fraser Rise,2019Q3,579000.0,2019
Garden City,2018Q3,1340000.0,2018
Garden City,2018Q4,1445000.0,2018
Garden City,2019Q1,1480000.0,2019
Garden City,2019Q2,1245000.0,2019
Garden City,2019Q3,1470000.0,2019
Gardenvale,2016Q3,2200000.0,2016
Gardenvale,2017Q2,1880000.0,2017
Gardenvale,2017Q4,1550000.0,2017
Gardenvale,2018Q1,883000.0,2018
Garfield,2018Q3,607500.0,2018
Garfield,2018Q4,477500.0,2018
Garfield,2019Q1,457500.0,2019
Garfield,2019Q2,539000.0,2019
Garfield,2019Q3,545000.0,2019
Geelong,2018Q3,705500.0,2018
Geelong,2018Q4,785000.0,2018
Geelong,2019Q1,838500.0,2019
Geelong,2019Q2,720000.0,2019
Geelong,2019Q3,710800.0,2019
Geelong West,2018Q3,707000.0,2018
Geelong West,2018Q4,695000.0,2018
Geelong West,2019Q1,637500.0,2019
Geelong West,2019Q2,667500.0,2019
Geelong West,2019Q3,680000.0,2019
Gembrook,2018Q3,610000.0,2018
Gembrook,2018Q4,555000.0,2018
Gembrook,2019Q1,606300.0,2019
Gembrook,2019Q2,710000.0,2019
Gembrook,2019Q3,602500.0,2019
Gisborne,2017Q1,521000.0,2017
Gisborne,2017Q2,505000.0,2017
Gisborne,2017Q3,670000.0,2017
Gisborne,2017Q4,797500.0,2017
Gisborne,2018Q1,760000.0,2018
Gisborne,2018Q2,550000.0,2018
Gisborne,2018Q3,765000.0,2018
Gisborne,2018Q4,785000.0,2018
Gisborne,2019Q1,712500.0,2019
Gisborne,2019Q2,692500.0,2019
Gisborne,2019Q3,730000.0,2019
Gisborne South,2017Q4,1140000.0,2017
Gladstone Park,2017Q1,660000.0,2017
Gladstone Park,2017Q2,667500.0,2017
Gladstone Park,2017Q3,670000.0,2017
Gladstone Park,2017Q4,631000.0,2017
Gladstone Park,2018Q1,659000.0,2018
Gladstone Park,2018Q2,675000.0,2018
Gladstone Park,2018Q3,615500.0,2018
Gladstone Park,2018Q4,620000.0,2018
Gladstone Park,2019Q1,610000.0,2019
Gladstone Park,2019Q2,615000.0,2019
Gladstone Park,2019Q3,642000.0,2019
Glen Huntly,2016Q3,1160000.0,2016
Glen Huntly,2016Q4,980000.0,2016
Glen Huntly,2017Q2,1711000.0,2017
Glen Huntly,2018Q1,1900000.0,2018
Glen Huntly,2018Q3,1189000.0,2018
Glen Huntly,2018Q4,1165000.0,2018
Glen Huntly,2019Q1,1030000.0,2019
Glen Huntly,2019Q2,1292500.0,2019
Glen Huntly,2019Q3,1602000.0,2019
Glen Iris,2016Q1,1998000.0,2016
Glen Iris,2016Q2,1802000.0,2016
Glen Iris,2016Q3,1825000.0,2016
Glen Iris,2016Q4,1985000.0,2016
Glen Iris,2017Q1,1857000.0,2017
Glen Iris,2017Q2,2120000.0,2017
Glen Iris,2017Q3,1700000.0,2017
Glen Iris,2017Q4,2215000.0,2017
Glen Iris,2018Q1,1852500.0,2018
Glen Iris,2018Q2,1990000.0,2018
Glen Iris,2018Q3,1920000.0,2018
Glen Iris,2018Q4,1760000.0,2018
Glen Iris,2019Q1,1840000.0,2019
Glen Iris,2019Q2,1920000.0,2019
Glen Iris,2019Q3,1910000.0,2019
Glen Waverley,2017Q1,1370000.0,2017
Glen Waverley,2017Q2,1375500.0,2017
Glen Waverley,2017Q3,1292000.0,2017
Glen Waverley,2017Q4,1469500.0,2017
Glen Waverley,2018Q1,1305000.0,2018
Glen Waverley,2018Q2,2350000.0,2018
Glen Waverley,2018Q3,1300000.0,2018
Glen Waverley,2018Q4,1179000.0,2018
Glen Waverley,2019Q1,1200000.0,2019
Glen Waverley,2019Q2,1167000.0,2019
Glen Waverley,2019Q3,1252600.0,2019
Glenroy,2016Q1,681500.0,2016
Glenroy,2016Q2,603500.0,2016
Glenroy,2016Q3,620000.0,2016
Glenroy,2016Q4,670000.0,2016
Glenroy,2017Q1,780000.0,2017
Glenroy,2017Q2,780000.0,2017
Glenroy,2017Q3,770000.0,2017
Glenroy,2017Q4,770000.0,2017
Glenroy,2018Q1,687500.0,2018
Glenroy,2018Q2,843000.0,2018
Glenroy,2018Q3,727800.0,2018
Glenroy,2018Q4,675000.0,2018
Glenroy,2019Q1,675000.0,2019
Glenroy,2019Q2,648000.0,2019
Glenroy,2019Q3,700000.0,2019
Golden Beach,2018Q3,205000.0,2018
Golden Beach,2018Q4,230000.0,2018
Golden Beach,2019Q1,190000.0,2019
Golden Beach,2019Q2,265000.0,2019
Golden Beach,2019Q3,255300.0,2019
Golden Point (Ballarat),2018Q3,335100.0,2018
Golden Point (Ballarat),2018Q4,420000.0,2018
Golden Point (Ballarat),2019Q1,335000.0,2019
Golden Point (Ballarat),2019Q2,390000.0,2019
Golden Point (Ballarat),2019Q3,392500.0,2019
Golden Square,2018Q3,355000.0,2018
Golden Square,2018Q4,332500.0,2018
Golden Square,2019Q1,345000.0,2019
Golden Square,2019Q2,355000.0,2019
Golden Square,2019Q3,330000.0,2019
Gordon,2018Q3,400000.0,2018
Gordon,2018Q4,560000.0,2018
Gordon,2019Q1,540000.0,2019
Gordon,2019Q2,470000.0,2019
Gordon,2019Q3,375000.0,2019
Goroke,2018Q3,78000.0,2018
Goroke,2018Q4,78000.0,2018
Goroke,2019Q1,69000.0,2019
Goroke,2019Q2,45000.0,2019
Goroke,2019Q3,120000.0,2019
Gowanbrae,2016Q1,631000.0,2016
Gowanbrae,2016Q2,612500.0,2016
Gowanbrae,2016Q3,660000.0,2016
Gowanbrae,2016Q4,550000.0,2016
Gowanbrae,2017Q1,635000.0,2017
Gowanbrae,2017Q2,882500.0,2017
Gowanbrae,2017Q3,900000.0,2017
Gowanbrae,2017Q4,810000.0,2017
Gowanbrae,2018Q1,717500.0,2018
Gowanbrae,2018Q2,1025000.0,2018
Gowanbrae,2018Q3,700000.0,2018
Gowanbrae,2018Q4,737500.0,2018
Gowanbrae,2019Q1,705000.0,2019
Gowanbrae,2019Q2,667500.0,2019
Gowanbrae,2019Q3,697000.0,2019
Grantville,2018Q3,422500.0,2018
Grantville,2018Q4,333800.0,2018
Grantville,2019Q1,385000.0,2019
Grantville,2019Q2,387500.0,2019
Grantville,2019Q3,392500.0,2019
Green Lake,2018Q3,270000.0,2018
Green Lake,2018Q4,255000.0,2018
Green Lake,2019Q1,316500.0,2019
Green Lake,2019Q2,270000.0,2019
Green Lake,2019Q3,304500.0,2019
Greensborough,2017Q1,788500.0,2017
Greensborough,2017Q2,910000.0,2017
Greensborough,2017Q3,876750.0,2017
Greensborough,2017Q4,819250.0,2017
Greensborough,2018Q1,809000.0,2018
Greensborough,2018Q2,838000.0,2018
Greensborough,2018Q3,786300.0,2018
Greensborough,2018Q4,765000.0,2018
Greensborough,2019Q1,830000.0,2019
Greensborough,2019Q2,738000.0,2019
Greensborough,2019Q3,785000.0,2019
Greenvale,2017Q1,685000.0,2017
Greenvale,2017Q2,760000.0,2017
Greenvale,2017Q3,715000.0,2017
Greenvale,2017Q4,880500.0,2017
Greenvale,2018Q1,700000.0,2018
Greenvale,2018Q2,684500.0,2018
Greenvale,2018Q3,708800.0,2018
Greenvale,2018Q4,743000.0,2018
Greenvale,2019Q1,710000.0,2019
Greenvale,2019Q2,721000.0,2019
Greenvale,2019Q3,707500.0,2019
Grovedale,2018Q3,500000.0,2018
Grovedale,2018Q4,515000.0,2018
Grovedale,2019Q1,500000.0,2019
Grovedale,2019Q2,503800.0,2019
Grovedale,2019Q3,485000.0,2019
Gunbower,2018Q3,122000.0,2018
Gunbower,2018Q4,127500.0,2018
Gunbower,2019Q1,135000.0,2019
Gunbower,2019Q2,97500.0,2019
Gunbower,2019Q3,97500.0,2019
Hadfield,2016Q1,620000.0,2016
Hadfield,2016Q2,585000.0,2016
Hadfield,2016Q3,719000.0,2016
Hadfield,2016Q4,708000.0,2016
Hadfield,2017Q1,773000.0,2017
Hadfield,2017Q2,810000.0,2017
Hadfield,2017Q3,755000.0,2017
Hadfield,2017Q4,879000.0,2017
Hadfield,2018Q1,768500.0,2018
Hadfield,2018Q2,841750.0,2018
Hadfield,2018Q3,740000.0,2018
Hadfield,2018Q4,727500.0,2018
Hadfield,2019Q1,708800.0,2019
Hadfield,2019Q2,730500.0,2019
Hadfield,2019Q3,723000.0,2019
Hallam,2017Q1,671250.0,2017
Hallam,2017Q2,601000.0,2017
Hallam,2017Q3,645000.0,2017
Hallam,2017Q4,627000.0,2017
Hallam,2018Q3,632500.0,2018
Hallam,2018Q4,562000.0,2018
Hallam,2019Q1,581500.0,2019
Hallam,2019Q2,540000.0,2019
Hallam,2019Q3,557000.0,2019
Halls Gap,2018Q3,357500.0,2018
Halls Gap,2018Q4,392500.0,2018
Halls Gap,2019Q1,305000.0,2019
Halls Gap,2019Q2,310000.0,2019
Halls Gap,2019Q3,285500.0,2019
Hamilton,2018Q3,242000.0,2018
Hamilton,2018Q4,220000.0,2018
Hamilton,2019Q1,216300.0,2019
Hamilton,2019Q2,193000.0,2019
Hamilton,2019Q3,200000.0,2019
Hamlyn Heights,2018Q3,513000.0,2018
Hamlyn Heights,2018Q4,550000.0,2018
Hamlyn Heights,2019Q1,558000.0,2019
Hamlyn Heights,2019Q2,512500.0,2019
Hamlyn Heights,2019Q3,550000.0,2019
Hampton,2016Q1,1871000.0,2016
Hampton,2016Q2,1625000.0,2016
Hampton,2016Q3,2005000.0,2016
Hampton,2016Q4,1686000.0,2016
Hampton,2017Q1,2260000.0,2017
Hampton,2017Q2,1657500.0,2017
Hampton,2017Q3,2023000.0,2017
Hampton,2017Q4,2060000.0,2017
Hampton,2018Q1,2022500.0,2018
Hampton,2018Q2,1253000.0,2018
Hampton,2018Q3,2050000.0,2018
Hampton,2018Q4,1922500.0,2018
Hampton,2019Q1,1850000.0,2019
Hampton,2019Q2,1860000.0,2019
Hampton,2019Q3,1871500.0,2019
Hampton East,2016Q1,1525000.0,2016
Hampton East,2016Q2,1081000.0,2016
Hampton East,2016Q3,1277500.0,2016
Hampton East,2016Q4,1070000.0,2016
Hampton East,2017Q1,1140000.0,2017
Hampton East,2017Q2,1436000.0,2017
Hampton East,2017Q3,1227500.0,2017
Hampton East,2017Q4,1398000.0,2017
Hampton East,2018Q1,1270000.0,2018
Hampton East,2018Q2,1330000.0,2018
Hampton East,2018Q3,1180000.0,2018
Hampton East,2018Q4,1112500.0,2018
Hampton East,2019Q1,1027500.0,2019
Hampton East,2019Q2,1090000.0,2019
Hampton East,2019Q3,1220000.0,2019
Hampton Park,2017Q2,561000.0,2017
Hampton Park,2017Q3,623500.0,2017
Hampton Park,2018Q3,535000.0,2018
Hampton Park,2018Q4,525000.0,2018
Hampton Park,2019Q1,500000.0,2019
Hampton Park,2019Q2,485000.0,2019
Hampton Park,2019Q3,515500.0,2019
Harkness,2018Q3,494000.0,2018
Harkness,2018Q4,481000.0,2018
Harkness,2019Q1,472500.0,2019
Harkness,2019Q2,460000.0,2019
Harkness,2019Q3,480000.0,2019
Hastings,2018Q3,514000.0,2018
Hastings,2018Q4,520000.0,2018
Hastings,2019Q1,485000.0,2019
Hastings,2019Q2,495000.0,2019
Hastings,2019Q3,505000.0,2019
Hastings West,2018Q3,470000.0,2018
Hastings West,2018Q4,396800.0,2018
Hastings West,2019Q1,427500.0,2019
Hastings West,2019Q2,442500.0,2019
Hastings West,2019Q3,441900.0,2019
Hawthorn,2016Q1,2160000.0,2016
Hawthorn,2016Q2,2000000.0,2016
Hawthorn,2016Q3,1827500.0,2016
Hawthorn,2016Q4,1980000.0,2016
Hawthorn,2017Q1,2130000.0,2017
Hawthorn,2017Q2,1870000.0,2017
Hawthorn,2017Q3,1630000.0,2017
Hawthorn,2017Q4,1910000.0,2017
Hawthorn,2018Q1,1660000.0,2018
Hawthorn,2018Q2,2055000.0,2018
Hawthorn,2018Q3,2257500.0,2018
Hawthorn,2018Q4,2405000.0,2018
Hawthorn,2019Q1,2000000.0,2019
Hawthorn,2019Q2,2030000.0,2019
Hawthorn,2019Q3,1900000.0,2019
Hawthorn East,2016Q1,1550000.0,2016
Hawthorn East,2016Q2,1900000.0,2016
Hawthorn East,2016Q3,1607500.0,2016
Hawthorn East,2016Q4,1700000.0,2016
Hawthorn East,2017Q1,2320000.0,2017
Hawthorn East,2017Q2,2325000.0,2017
Hawthorn East,2017Q3,1786500.0,2017
Hawthorn East,2017Q4,2060000.0,2017
Hawthorn East,2018Q1,2800000.0,2018
Hawthorn East,2018Q3,2075000.0,2018
Hawthorn East,2018Q4,1980000.0,2018
Hawthorn East,2019Q1,2150000.0,2019
Hawthorn East,2019Q2,1825000.0,2019
Hawthorn East,2019Q3,2412500.0,2019
Healesville,2017Q1,650000.0,2017
Healesville,2017Q4,726000.0,2017
Healesville,2018Q3,606000.0,2018
Healesville,2018Q4,660000.0,2018
Healesville,2019Q1,527500.0,2019
Healesville,2019Q2,605000.0,2019
Healesville,2019Q3,547500.0,2019
Heathcote,2018Q3,282500.0,2018
Heathcote,2018Q4,320000.0,2018
Heathcote,2019Q1,360000.0,2019
Heathcote,2019Q2,350000.0,2019
Heathcote,2019Q3,341000.0,2019
Heatherton,2017Q2,875000.0,2017
Heatherton,2017Q4,785000.0,2017
Heatherton,2018Q1,790000.0,2018
Heatherton,2018Q3,935000.0,2018
Heatherton,2018Q4,844500.0,2018
Heatherton,2019Q1,832500.0,2019
Heatherton,2019Q2,892500.0,2019
Heatherton,2019Q3,1005000.0,2019
Heathmont,2017Q1,850000.0,2017
Heathmont,2017Q2,655000.0,2017
Heathmont,2017Q3,952000.0,2017
Heathmont,2017Q4,936000.0,2017
Heathmont,2018Q1,1160000.0,2018
Heathmont,2018Q2,1051000.0,2018
Heathmont,2018Q3,920000.0,2018
Heathmont,2018Q4,900000.0,2018
Heathmont,2019Q1,840000.0,2019
Heathmont,2019Q2,810000.0,2019
Heathmont,2019Q3,860000.0,2019
Heidelberg,2016Q2,1073000.0,2016
Heidelberg,2016Q3,1100500.0,2016
Heidelberg,2016Q4,1400000.0,2016
Heidelberg,2017Q1,1375000.0,2017
Heidelberg,2017Q2,1250500.0,2017
Heidelberg,2017Q3,1420000.0,2017
Heidelberg,2017Q4,1395000.0,2017
Heidelberg,2018Q1,1063000.0,2018
Heidelberg,2018Q3,1070000.0,2018
Heidelberg,2018Q4,1095000.0,2018
Heidelberg,2019Q1,1020000.0,2019
Heidelberg,2019Q2,960000.0,2019
Heidelberg,2019Q3,1090500.0,2019
Heidelberg Heights,2016Q1,815000.0,2016
Heidelberg Heights,2016Q2,650000.0,2016
Heidelberg Heights,2016Q3,659750.0,2016
Heidelberg Heights,2016Q4,725000.0,2016
Heidelberg Heights,2017Q1,867500.0,2017
Heidelberg Heights,2017Q2,780000.0,2017
Heidelberg Heights,2017Q3,849000.0,2017
Heidelberg Heights,2017Q4,780000.0,2017
Heidelberg Heights,2018Q1,865000.0,2018
Heidelberg Heights,2018Q2,782500.0,2018
Heidelberg Heights,2018Q3,830000.0,2018
Heidelberg Heights,2018Q4,746000.0,2018
Heidelberg Heights,2019Q1,818300.0,2019
Heidelberg Heights,2019Q2,747600.0,2019
Heidelberg Heights,2019Q3,757000.0,2019
Heidelberg West,2016Q1,713000.0,2016
Heidelberg West,2016Q2,507000.0,2016
Heidelberg West,2016Q3,655500.0,2016
Heidelberg West,2016Q4,710000.0,2016
Heidelberg West,2017Q1,724250.0,2017
Heidelberg West,2017Q2,687000.0,2017
Heidelberg West,2017Q3,745000.0,2017
Heidelberg West,2017Q4,731000.0,2017
Heidelberg West,2018Q1,650000.0,2018
Heidelberg West,2018Q2,687000.0,2018
Heidelberg West,2018Q3,696300.0,2018
Heidelberg West,2018Q4,700000.0,2018
Heidelberg West,2019Q1,695000.0,2019
Heidelberg West,2019Q2,628000.0,2019
Heidelberg West,2019Q3,662500.0,2019
Hepburn,2018Q3,445000.0,2018
Hepburn,2018Q4,450000.0,2018
Hepburn,2019Q1,313800.0,2019
Hepburn,2019Q2,580900.0,2019
Hepburn,2019Q3,445000.0,2019
Hepburn Springs,2018Q3,399000.0,2018
Hepburn Springs,2018Q4,495000.0,2018
Hepburn Springs,2019Q1,525500.0,2019
Hepburn Springs,2019Q2,684500.0,2019
Hepburn Springs,2019Q3,540000.0,2019
Herne Hill,2018Q3,510000.0,2018
Herne Hill,2018Q4,560000.0,2018
Herne Hill,2019Q1,540000.0,2019
Herne Hill,2019Q2,565000.0,2019
Herne Hill,2019Q3,497500.0,2019
Heyfield,2018Q3,222500.0,2018
Heyfield,2018Q4,262500.0,2018
Heyfield,2019Q1,190000.0,2019
Heyfield,2019Q2,226500.0,2019
Heyfield,2019Q3,169300.0,2019
Heywood,2018Q3,175000.0,2018
Heywood,2018Q4,167800.0,2018
Heywood,2019Q1,183000.0,2019
Heywood,2019Q2,155000.0,2019
Heywood,2019Q3,185500.0,2019
Highett,2017Q1,1190000.0,2017
Highett,2017Q2,1260000.0,2017
Highett,2017Q3,1430000.0,2017
Highett,2017Q4,1325000.0,2017
Highett,2018Q1,1415000.0,2018
Highett,2018Q2,1430000.0,2018
Highett,2018Q3,1275000.0,2018
Highett,2018Q4,1175000.0,2018
Highett,2019Q1,1010000.0,2019
Highett,2019Q2,1056000.0,2019
Highett,2019Q3,1275000.0,2019
Highton,2018Q3,675000.0,2018
Highton,2018Q4,673000.0,2018
Highton,2019Q1,685000.0,2019
Highton,2019Q2,665000.0,2019
Highton,2019Q3,697500.0,2019
Hillside,2017Q1,600500.0,2017
Hillside,2017Q2,660000.0,2017
Hillside,2017Q3,657000.0,2017
Hillside,2017Q4,660000.0,2017
Hillside,2018Q1,650000.0,2018
Hillside,2018Q2,830000.0,2018
Hillside,2018Q4,642000.0,2018
Hillside (Melton),2018Q3,649300.0,2018
Hillside (Melton),2018Q4,650000.0,2018
Hillside (Melton),2019Q1,652500.0,2019
Hillside (Melton),2019Q2,632500.0,2019
Hillside (Melton),2019Q3,630300.0,2019
Hopetoun,2018Q3,119000.0,2018
Hopetoun,2018Q4,63500.0,2018
Hopetoun,2019Q1,51000.0,2019
Hopetoun,2019Q2,60000.0,2019
Hopetoun,2019Q3,91300.0,2019
Hoppers Crossing,2017Q1,515500.0,2017
Hoppers Crossing,2017Q2,530000.0,2017
Hoppers Crossing,2017Q3,567000.0,2017
Hoppers Crossing,2017Q4,548250.0,2017
Hoppers Crossing,2018Q1,571000.0,2018
Hoppers Crossing,2018Q2,583000.0,2018
Hoppers Crossing,2018Q3,550000.0,2018
Hoppers Crossing,2018Q4,545000.0,2018
Hoppers Crossing,2019Q1,520000.0,2019
Hoppers Crossing,2019Q2,527500.0,2019
Hoppers Crossing,2019Q3,533500.0,2019
Horsham,2018Q3,255000.0,2018
Horsham,2018Q4,246000.0,2018
Horsham,2019Q1,271000.0,2019
Horsham,2019Q2,256500.0,2019
Horsham,2019Q3,270000.0,2019
Hughesdale,2016Q1,1490000.0,2016
Hughesdale,2016Q2,1316000.0,2016
Hughesdale,2016Q3,1111250.0,2016
Hughesdale,2016Q4,1402500.0,2016
Hughesdale,2017Q1,1000000.0,2017
Hughesdale,2017Q2,972500.0,2017
Hughesdale,2017Q3,1280000.0,2017
Hughesdale,2017Q4,1328500.0,2017
Hughesdale,2018Q1,815000.0,2018
Hughesdale,2018Q3,1238000.0,2018
Hughesdale,2018Q4,1027500.0,2018
Hughesdale,2019Q1,1150000.0,2019
Hughesdale,2019Q2,980000.0,2019
Hughesdale,2019Q3,1125500.0,2019
Huntingdale,2017Q1,915000.0,2017
Huntingdale,2017Q2,1119400.0,2017
Huntingdale,2017Q3,1145000.0,2017
Huntingdale,2017Q4,1000000.0,2017
Huntingdale,2018Q3,1036500.0,2018
Huntingdale,2018Q4,885000.0,2018
Huntingdale,2019Q1,860000.0,2019
Huntingdale,2019Q2,820000.0,2019
Huntingdale,2019Q3,871000.0,2019
Huntly,2018Q3,400000.0,2018
Huntly,2018Q4,380000.0,2018
Huntly,2019Q1,385000.0,2019
Huntly,2019Q2,387500.0,2019
Huntly,2019Q3,348800.0,2019
Hurstbridge,2017Q3,600000.0,2017
Hurstbridge,2017Q4,790000.0,2017
Hurstbridge,2018Q3,722500.0,2018
Hurstbridge,2018Q4,734000.0,2018
Hurstbridge,2019Q1,737500.0,2019
Hurstbridge,2019Q2,697500.0,2019
Hurstbridge,2019Q3,670000.0,2019
Indented Head,2018Q3,571800.0,2018
Indented Head,2018Q4,720000.0,2018
Indented Head,2019Q1,510000.0,2019
Indented Head,2019Q2,649000.0,2019
Indented Head,2019Q3,797500.0,2019
Inglewood,2018Q3,185000.0,2018
Inglewood,2018Q4,180000.0,2018
Inglewood,2019Q1,166500.0,2019
Inglewood,2019Q2,172500.0,2019
Inglewood,2019Q3,250000.0,2019
Inverloch,2018Q3,626500.0,2018
Inverloch,2018Q4,617000.0,2018
Inverloch,2019Q1,592500.0,2019
Inverloch,2019Q2,590000.0,2019
Inverloch,2019Q3,575000.0,2019
Invermay Park,2018Q3,422500.0,2018
Invermay Park,2018Q4,490000.0,2018
Invermay Park,2019Q1,475000.0,2019
Invermay Park,2019Q2,510000.0,2019
Invermay Park,2019Q3,450000.0,2019
Ironbark,2018Q3,301300.0,2018
Ironbark,2018Q4,355000.0,2018
Ironbark,2019Q1,350000.0,2019
Ironbark,2019Q2,313500.0,2019
Ironbark,2019Q3,296000.0,2019
Irymple,2018Q3,345500.0,2018
Irymple,2018Q4,335000.0,2018
Irymple,2019Q1,320100.0,2019
Irymple,2019Q2,380000.0,2019
Irymple,2019Q3,421000.0,2019
Ivanhoe,2016Q1,1601000.0,2016
Ivanhoe,2016Q2,1225000.0,2016
Ivanhoe,2016Q3,1289000.0,2016
Ivanhoe,2016Q4,1467500.0,2016
Ivanhoe,2017Q1,1758000.0,2017
Ivanhoe,2017Q2,1577500.0,2017
Ivanhoe,2017Q3,1510000.0,2017
Ivanhoe,2017Q4,1465000.0,2017
Ivanhoe,2018Q1,1339750.0,2018
Ivanhoe,2018Q2,1150000.0,2018
Ivanhoe,2018Q3,1408800.0,2018
Ivanhoe,2018Q4,1430000.0,2018
Ivanhoe,2019Q1,1427500.0,2019
Ivanhoe,2019Q2,1525500.0,2019
Ivanhoe,2019Q3,1700000.0,2019
Ivanhoe East,2016Q1,2812500.0,2016
Ivanhoe East,2016Q2,1836000.0,2016
Ivanhoe East,2016Q3,1700000.0,2016
Ivanhoe East,2016Q4,2795000.0,2016
Ivanhoe East,2017Q1,2687500.0,2017
Ivanhoe East,2017Q2,1976500.0,2017
Ivanhoe East,2017Q3,1767500.0,2017
Ivanhoe East,2017Q4,2010000.0,2017
Ivanhoe East,2018Q1,1710000.0,2018
Ivanhoe East,2018Q2,1432000.0,2018
Ivanhoe East,2018Q3,2050600.0,2018
Ivanhoe East,2018Q4,1679000.0,2018
Ivanhoe East,2019Q1,1620000.0,2019
Ivanhoe East,2019Q2,1560000.0,2019
Ivanhoe East,2019Q3,1762800.0,2019
Jacana,2016Q1,470000.0,2016
Jacana,2016Q2,458500.0,2016
Jacana,2016Q3,421000.0,2016
Jacana,2016Q4,495000.0,2016
Jacana,2017Q1,611000.0,2017
Jacana,2017Q2,556000.0,2017
Jacana,2017Q3,605500.0,2017
Jacana,2017Q4,587500.0,2017
Jacana,2018Q1,600000.0,2018
Jacana,2018Q2,455000.0,2018
Jacana,2018Q3,540000.0,2018
Jacana,2018Q4,540000.0,2018
Jacana,2019Q1,504000.0,2019
Jacana,2019Q2,488000.0,2019
Jacana,2019Q3,524500.0,2019
Jackass Flat,2018Q3,313800.0,2018
Jackass Flat,2018Q4,310000.0,2018
Jackass Flat,2019Q1,330000.0,2019
Jackass Flat,2019Q2,310000.0,2019
Jackass Flat,2019Q3,312000.0,2019
Jan Juc,2018Q3,877500.0,2018
Jan Juc,2018Q4,910000.0,2018
Jan Juc,2019Q1,830500.0,2019
Jan Juc,2019Q2,844000.0,2019
Jan Juc,2019Q3,887000.0,2019
Jeeralang North,2018Q3,218300.0,2018
Jeeralang North,2018Q4,146000.0,2018
Jeeralang North,2019Q1,228000.0,2019
Jeeralang North,2019Q2,238000.0,2019
Jeeralang North,2019Q3,185000.0,2019
Jeparit,2018Q3,55000.0,2018
Jeparit,2018Q4,92500.0,2018
Jeparit,2019Q1,58300.0,2019
Jeparit,2019Q2,191000.0,2019
Jeparit,2019Q3,83500.0,2019
Junction Village,2018Q3,505000.0,2018
Junction Village,2018Q4,541000.0,2018
Junction Village,2019Q1,496000.0,2019
Junction Village,2019Q2,484000.0,2019
Junction Village,2019Q3,453200.0,2019
Junortoun,2018Q3,500000.0,2018
Junortoun,2018Q4,551300.0,2018
Junortoun,2019Q1,496000.0,2019
Junortoun,2019Q2,535000.0,2019
Junortoun,2019Q3,530000.0,2019
Kalimna,2018Q3,330000.0,2018
Kalimna,2018Q4,315000.0,2018
Kalimna,2019Q1,290000.0,2019
Kalimna,2019Q2,295000.0,2019
Kalimna,2019Q3,269000.0,2019
Kalkallo,2018Q1,615000.0,2018
Kalkallo,2018Q3,590000.0,2018
Kalkallo,2018Q4,546000.0,2018
Kalkallo,2019Q1,515000.0,2019
Kalkallo,2019Q2,522500.0,2019
Kalkallo,2019Q3,547500.0,2019
Kallista,2018Q3,690000.0,2018
Kallista,2018Q4,755000.0,2018
Kallista,2019Q1,651500.0,2019
Kallista,2019Q2,850000.0,2019
Kallista,2019Q3,750000.0,2019
Kalorama,2018Q3,780000.0,2018
Kalorama,2018Q4,672800.0,2018
Kalorama,2019Q1,650000.0,2019
Kalorama,2019Q2,565000.0,2019
