Suburb,Rooms,Type,Price,Date,Postcode,Bathroom,Car,Lattitude,Longtitude,Regionname,PriceRange,Year,Season,Month
St Kilda,2,u,685000.0,2017-04-03,3182.0,2.0,2.0,-37.8568,144.9873,Southern Metropolitan,0.1M - 1M,2017,Autumn,April
St Kilda,1,u,380000.0,2016-04-06,3182.0,1.0,1.0,-37.863,144.9747,Southern Metropolitan,0.1M - 1M,2016,Autumn,April
St Kilda,2,u,465000.0,2016-04-06,3182.0,1.0,1.0,-37.8676,144.9834,Southern Metropolitan,0.1M - 1M,2016,Autumn,April
St Kilda,3,u,616000.0,2016-04-06,3182.0,2.0,2.0,-37.8573,144.9825,Southern Metropolitan,0.1M - 1M,2016,Autumn,April
St Kilda,1,u,211000.0,2016-06-08,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,2,h,875000.0,2016-06-08,3182.0,1.0,0.0,-37.867,144.991,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,1,u,440000.0,2016-06-08,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,3,u,1110000.0,2016-06-08,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,1M - 3M,2016,Winter,June
St Kilda,2,u,527000.0,2016-07-05,3182.0,1.0,1.0,-37.8676,144.983,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,3,u,610000.0,2016-07-05,3182.0,1.0,2.0,-37.861,144.9915,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,1,u,285000.0,2016-07-05,3182.0,1.0,1.0,-37.8586,144.988,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,1,u,400000.0,2016-07-05,3182.0,1.0,1.0,-37.8605,144.9769,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,2,u,610000.0,2016-07-05,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,1,u,450000.0,2016-07-05,3182.0,1.0,1.0,-37.8571,144.987,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,1,u,451000.0,2016-07-11,3182.0,1.0,1.0,-37.8731,144.9799,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,2,u,697500.0,2016-07-11,3182.0,1.0,1.0,-37.8691,144.9835,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,3,t,1400000.0,2016-07-11,3182.0,2.0,2.0,-37.8624,144.9768,Southern Metropolitan,1M - 3M,2016,Winter,July
St Kilda,2,u,455000.0,2016-07-11,3182.0,1.0,1.0,-37.8619,144.9802,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,2,u,465000.0,2016-07-11,3182.0,1.0,1.0,-37.8651,144.9878,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,2,u,1010000.0,2016-08-10,3182.0,1.0,1.0,-37.8695,144.9825,Southern Metropolitan,1M - 3M,2016,Winter,August
St Kilda,2,u,487500.0,2016-08-10,3182.0,1.0,2.0,-37.8585,144.9852,Southern Metropolitan,0.1M - 1M,2016,Winter,August
St Kilda,1,u,459000.0,2016-08-10,3182.0,1.0,1.0,-37.8568,144.9873,Southern Metropolitan,0.1M - 1M,2016,Winter,August
St Kilda,1,u,395000.0,2016-10-09,3182.0,1.0,1.0,-37.8621,144.9823,Southern Metropolitan,0.1M - 1M,2016,Spring,October
St Kilda,2,u,560000.0,2016-10-09,3182.0,1.0,2.0,-37.8585,144.9852,Southern Metropolitan,0.1M - 1M,2016,Spring,October
St Kilda,3,h,2027500.0,2016-10-09,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,1M - 3M,2016,Spring,October
St Kilda,2,u,520000.0,2016-10-09,3182.0,1.0,1.0,-37.8717,144.9829,Southern Metropolitan,0.1M - 1M,2016,Spring,October
St Kilda,3,h,2720000.0,2016-10-09,3182.0,2.0,0.0,-37.8658,144.9766,Southern Metropolitan,1M - 3M,2016,Spring,October
St Kilda,2,u,542500.0,2016-10-09,3182.0,1.0,1.0,-37.8568,144.9873,Southern Metropolitan,0.1M - 1M,2016,Spring,October
St Kilda,1,u,370500.0,2016-10-12,3182.0,1.0,1.0,-37.8722,144.9805,Southern Metropolitan,0.1M - 1M,2016,Spring,October
St Kilda,5,h,5046000.0,2016-10-12,3182.0,3.0,3.0,-37.8589,144.9883,Southern Metropolitan,5M - 6M,2016,Spring,October
St Kilda,1,u,385000.0,2016-10-12,3182.0,1.0,1.0,-37.8614,144.9741,Southern Metropolitan,0.1M - 1M,2016,Spring,October
St Kilda,3,h,1900000.0,2016-10-12,3182.0,2.0,2.0,-37.8726,144.9782,Southern Metropolitan,1M - 3M,2016,Spring,October
St Kilda,1,u,475000.0,2017-11-02,3182.0,1.0,1.0,-37.8605,144.9834,Southern Metropolitan,0.1M - 1M,2017,Spring,November
St Kilda,2,u,390000.0,2017-11-02,3182.0,1.0,1.0,-37.859,144.9767,Southern Metropolitan,0.1M - 1M,2017,Spring,November
St Kilda,1,u,500000.0,2017-11-02,3182.0,1.0,1.0,-37.8668,144.9801,Southern Metropolitan,0.1M - 1M,2017,Spring,November
St Kilda,2,u,730000.0,2017-11-02,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2017,Spring,November
St Kilda,2,u,571000.0,2016-12-06,3182.0,1.0,1.0,-37.8591,144.97899999999996,Southern Metropolitan,0.1M - 1M,2016,Summer,December
St Kilda,2,u,690000.0,2016-12-06,3182.0,1.0,0.0,-37.8579,144.981,Southern Metropolitan,0.1M - 1M,2016,Summer,December
St Kilda,1,u,430000.0,2016-12-11,3182.0,1.0,1.0,-37.8661,144.9772,Southern Metropolitan,0.1M - 1M,2016,Summer,December
St Kilda,1,u,420000.0,2016-12-11,3182.0,1.0,0.0,-37.8612,144.9804,Southern Metropolitan,0.1M - 1M,2016,Summer,December
St Kilda,1,u,392000.0,2016-12-11,3182.0,1.0,1.0,-37.8599,144.9766,Southern Metropolitan,0.1M - 1M,2016,Summer,December
St Kilda,4,h,1900000.0,2016-12-11,3182.0,2.0,2.0,-37.8616,144.9807,Southern Metropolitan,1M - 3M,2016,Summer,December
St Kilda,2,u,590000.0,2016-12-11,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Summer,December
St Kilda,2,u,570000.0,2016-12-11,3182.0,1.0,1.0,-37.8681,144.9844,Southern Metropolitan,0.1M - 1M,2016,Summer,December
St Kilda,2,u,510000.0,2016-12-11,3182.0,1.0,1.0,-37.871,144.9813,Southern Metropolitan,0.1M - 1M,2016,Summer,December
St Kilda,2,u,540000.0,2016-08-13,3182.0,1.0,1.0,-37.8653,144.9824,Southern Metropolitan,0.1M - 1M,2016,Winter,August
St Kilda,2,u,475000.0,2016-08-13,3182.0,1.0,1.0,-37.8604,144.9817,Southern Metropolitan,0.1M - 1M,2016,Winter,August
St Kilda,1,u,335000.0,2016-08-13,3182.0,1.0,0.0,-37.8682,144.9782,Southern Metropolitan,0.1M - 1M,2016,Winter,August
St Kilda,2,u,570000.0,2016-05-14,3182.0,2.0,1.0,-37.8709,144.9807,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,2,u,561000.0,2016-05-14,3182.0,1.0,1.0,-37.8653,144.9824,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,2,h,1160000.0,2016-05-14,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,1M - 3M,2016,Autumn,May
St Kilda,2,u,400000.0,2016-05-14,3182.0,1.0,1.0,-37.8619,144.976,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,2,u,637000.0,2016-05-14,3182.0,1.0,1.0,-37.8723,144.9817,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,2,h,1220000.0,2016-05-14,3182.0,1.0,1.0,-37.8659,144.9887,Southern Metropolitan,1M - 3M,2016,Autumn,May
St Kilda,3,h,920000.0,2016-10-15,3182.0,2.0,2.0,-37.8656,144.9851,Southern Metropolitan,0.1M - 1M,2016,Spring,October
St Kilda,1,u,330000.0,2016-10-15,3182.0,1.0,1.0,-37.8642,144.9814,Southern Metropolitan,0.1M - 1M,2016,Spring,October
St Kilda,1,u,579000.0,2016-10-15,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Spring,October
St Kilda,2,u,503500.0,2016-04-16,3182.0,1.0,1.0,-37.8594,144.9828,Southern Metropolitan,0.1M - 1M,2016,Autumn,April
St Kilda,1,u,511000.0,2016-04-16,3182.0,1.0,1.0,-37.8592,144.981,Southern Metropolitan,0.1M - 1M,2016,Autumn,April
St Kilda,2,u,580000.0,2016-04-16,3182.0,1.0,0.0,-37.8617,144.9796,Southern Metropolitan,0.1M - 1M,2016,Autumn,April
St Kilda,1,u,360000.0,2016-07-16,3182.0,1.0,1.0,-37.8627,144.9912,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,1,u,320000.0,2016-07-16,3182.0,2.0,1.0,-37.8587,144.9797,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,3,t,1295000.0,2016-07-16,3182.0,2.0,2.0,-37.8584,144.9802,Southern Metropolitan,1M - 3M,2016,Winter,July
St Kilda,2,u,481000.0,2016-07-16,3182.0,1.0,1.0,-37.8596,144.9889,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,3,h,1120000.0,2017-03-18,3182.0,2.0,2.0,-37.8638,144.982,Southern Metropolitan,1M - 3M,2017,Autumn,March
St Kilda,2,h,1300000.0,2017-03-18,3182.0,1.0,1.0,-37.8605,144.98,Southern Metropolitan,1M - 3M,2017,Autumn,March
St Kilda,1,u,400000.0,2017-03-18,3182.0,1.0,1.0,-37.8676,144.9901,Southern Metropolitan,0.1M - 1M,2017,Autumn,March
St Kilda,2,u,582000.0,2017-03-18,3182.0,1.0,0.0,-37.8619,144.9771,Southern Metropolitan,0.1M - 1M,2017,Autumn,March
St Kilda,1,u,1210000.0,2017-03-18,3182.0,1.0,1.0,-37.8716,144.9828,Southern Metropolitan,1M - 3M,2017,Autumn,March
St Kilda,1,u,366000.0,2017-03-18,3182.0,1.0,0.0,-37.8706,144.9821,Southern Metropolitan,0.1M - 1M,2017,Autumn,March
St Kilda,2,h,808000.0,2017-03-18,3182.0,1.0,0.0,-37.8562,144.9848,Southern Metropolitan,0.1M - 1M,2017,Autumn,March
St Kilda,3,h,1315000.0,2017-03-18,3182.0,1.0,1.0,-37.858,144.9866,Southern Metropolitan,1M - 3M,2017,Autumn,March
St Kilda,2,h,1316000.0,2017-03-18,3182.0,1.0,0.0,-37.869,144.9826,Southern Metropolitan,1M - 3M,2017,Autumn,March
St Kilda,2,u,640000.0,2017-03-18,3182.0,1.0,1.0,-37.8635,144.9857,Southern Metropolitan,0.1M - 1M,2017,Autumn,March
St Kilda,2,u,610000.0,2017-03-18,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2017,Autumn,March
St Kilda,2,u,785000.0,2016-06-18,3182.0,2.0,2.0,-37.8647,144.9819,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,1,u,450000.0,2016-06-18,3182.0,1.0,1.0,-37.8731,144.9799,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,2,h,875000.0,2016-06-18,3182.0,1.0,1.0,-37.8641,144.9866,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,2,u,650000.0,2016-06-18,3182.0,1.0,0.0,-37.8585,144.9854,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,1,u,405000.0,2016-06-18,3182.0,1.0,1.0,-37.8594,144.9808,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,2,u,431000.0,2016-06-18,3182.0,1.0,1.0,-37.8665,144.9833,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,2,h,1100000.0,2016-06-18,3182.0,1.0,1.0,-37.858,144.9846,Southern Metropolitan,1M - 3M,2016,Winter,June
St Kilda,2,u,385000.0,2016-06-18,3182.0,1.0,1.0,-37.8648,144.9783,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,2,u,850000.0,2016-06-18,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,2,u,575000.0,2016-06-18,3182.0,2.0,1.0,-37.8562,144.9844,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,2,u,757500.0,2016-11-19,3182.0,1.0,1.0,-37.865,144.9761,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,2,u,535000.0,2016-11-19,3182.0,1.0,1.0,-37.861,144.9891,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,2,u,610000.0,2016-11-19,3182.0,1.0,1.0,-37.8722,144.98,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,5,h,4400000.0,2016-11-19,3182.0,4.0,4.0,-37.8582,144.9913,Southern Metropolitan,3M - 5M,2016,Spring,November
St Kilda,2,u,600000.0,2016-11-19,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,2,u,610000.0,2016-05-22,3182.0,1.0,1.0,-37.8644,144.9741,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,1,u,420000.0,2016-05-22,3182.0,1.0,1.0,-37.8674,144.9839,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,1,u,312000.0,2016-05-22,3182.0,1.0,1.0,-37.8648,144.9881,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,3,h,1345000.0,2016-05-22,3182.0,1.0,1.0,-37.8627,144.9792,Southern Metropolitan,1M - 3M,2016,Autumn,May
St Kilda,2,h,1250000.0,2016-08-22,3182.0,1.0,4.0,-37.865,144.9804,Southern Metropolitan,1M - 3M,2016,Winter,August
St Kilda,1,u,360000.0,2016-08-22,3182.0,1.0,1.0,-37.859,144.9792,Southern Metropolitan,0.1M - 1M,2016,Winter,August
St Kilda,2,u,450000.0,2016-08-22,3182.0,1.0,1.0,-37.8612,144.985,Southern Metropolitan,0.1M - 1M,2016,Winter,August
St Kilda,2,u,535000.0,2016-04-23,3182.0,1.0,1.0,-37.8614,144.9793,Southern Metropolitan,0.1M - 1M,2016,Autumn,April
St Kilda,2,u,549000.0,2016-09-24,3182.0,1.0,1.0,-37.8594,144.9808,Southern Metropolitan,0.1M - 1M,2016,Spring,September
St Kilda,2,h,1200500.0,2016-09-24,3182.0,1.0,0.0,-37.8654,144.9809,Southern Metropolitan,1M - 3M,2016,Spring,September
St Kilda,4,h,1170000.0,2016-09-24,3182.0,1.0,1.0,-37.8646,144.9866,Southern Metropolitan,1M - 3M,2016,Spring,September
St Kilda,2,u,565000.0,2016-09-24,3182.0,2.0,1.0,-37.8562,144.9844,Southern Metropolitan,0.1M - 1M,2016,Spring,September
St Kilda,1,u,452000.0,2017-02-25,3182.0,1.0,1.0,-37.8631,144.9749,Southern Metropolitan,0.1M - 1M,2017,Summer,February
St Kilda,2,u,520000.0,2017-02-25,3182.0,1.0,1.0,-37.8645,144.9749,Southern Metropolitan,0.1M - 1M,2017,Summer,February
St Kilda,2,u,482300.0,2017-02-25,3182.0,1.0,0.0,-37.8735,144.9798,Southern Metropolitan,0.1M - 1M,2017,Summer,February
St Kilda,2,u,902000.0,2017-02-25,3182.0,1.0,0.0,-37.8681,144.9894,Southern Metropolitan,0.1M - 1M,2017,Summer,February
St Kilda,3,u,1600000.0,2017-02-25,3182.0,2.0,2.0,-37.8584,144.9802,Southern Metropolitan,1M - 3M,2017,Summer,February
St Kilda,2,h,1435000.0,2017-02-25,3182.0,1.0,1.0,-37.8625,144.9888,Southern Metropolitan,1M - 3M,2017,Summer,February
St Kilda,2,u,750000.0,2016-07-26,3182.0,2.0,1.0,-37.8686,144.9812,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,2,h,1365000.0,2016-07-26,3182.0,1.0,1.0,-37.8646,144.98,Southern Metropolitan,1M - 3M,2016,Winter,July
St Kilda,2,u,480000.0,2016-07-26,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,2,u,380000.0,2016-07-26,3182.0,1.0,1.0,-37.8651,144.9878,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,4,h,1950000.0,2016-07-26,3182.0,2.0,2.0,-37.8629,144.9887,Southern Metropolitan,1M - 3M,2016,Winter,July
St Kilda,2,u,470000.0,2016-07-26,3182.0,1.0,1.0,-37.8562,144.9844,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,3,h,1678000.0,2016-06-27,3182.0,2.0,2.0,-37.8663,144.9882,Southern Metropolitan,1M - 3M,2016,Winter,June
St Kilda,2,u,400000.0,2016-06-27,3182.0,1.0,1.0,-37.8642,144.9793,Southern Metropolitan,0.1M - 1M,2016,Winter,June
St Kilda,2,u,500000.0,2016-11-27,3182.0,2.0,2.0,-37.859,144.9767,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,2,u,717000.0,2016-11-27,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,1,u,410000.0,2016-11-27,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,1,u,220000.0,2016-11-27,3182.0,1.0,1.0,-37.8646,144.9871,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,1,u,400000.0,2016-11-27,3182.0,1.0,1.0,-37.864,144.9826,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,4,h,4750000.0,2016-11-27,3182.0,3.0,5.0,-37.8724,144.9767,Southern Metropolitan,3M - 5M,2016,Spring,November
St Kilda,2,u,888000.0,2016-11-27,3182.0,1.0,1.0,-37.8581,144.9854,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,2,u,760000.0,2016-11-27,3182.0,1.0,0.0,-37.8718,144.9776,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,3,u,720000.0,2016-11-27,3182.0,1.0,1.0,-37.8612,144.985,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,1,u,461000.0,2016-11-27,3182.0,1.0,1.0,-37.8571,144.987,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,2,u,580000.0,2016-11-27,3182.0,1.0,1.0,-37.8568,144.9873,Southern Metropolitan,0.1M - 1M,2016,Spring,November
St Kilda,2,u,700000.0,2016-05-28,3182.0,1.0,1.0,-37.8626,144.9818,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,2,u,430000.0,2016-05-28,3182.0,1.0,1.0,-37.859,144.9767,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,3,h,1030000.0,2016-05-28,3182.0,1.0,1.0,-37.8677,144.984,Southern Metropolitan,1M - 3M,2016,Autumn,May
St Kilda,2,u,610000.0,2016-05-28,3182.0,1.0,1.0,-37.8642,144.9823,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,1,u,665000.0,2016-05-28,3182.0,1.0,1.0,-37.8595,144.9812,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
St Kilda,2,u,1100000.0,2016-05-28,3182.0,1.0,2.0,-37.8695,144.9763,Southern Metropolitan,1M - 3M,2016,Autumn,May
St Kilda,3,h,1225000.0,2016-08-28,3182.0,1.0,1.0,-37.8714,144.9802,Southern Metropolitan,1M - 3M,2016,Winter,August
St Kilda,1,u,400000.0,2016-08-28,3182.0,1.0,1.0,-37.8591,144.97899999999996,Southern Metropolitan,0.1M - 1M,2016,Winter,August
St Kilda,1,u,435000.0,2016-08-28,3182.0,1.0,1.0,-37.8573,144.9825,Southern Metropolitan,0.1M - 1M,2016,Winter,August
St Kilda,2,u,648000.0,2016-07-30,3182.0,1.0,1.0,-37.861,144.9891,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,1,u,354000.0,2016-07-30,3182.0,1.0,1.0,-37.8699,144.9764,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,2,u,550000.0,2016-07-30,3182.0,1.0,1.0,-37.8601,144.9898,Southern Metropolitan,0.1M - 1M,2016,Winter,July
St Kilda,1,u,475000.0,2016-07-30,3182.0,1.0,1.0,-37.8569,144.9885,Southern Metropolitan,0.1M - 1M,2016,Winter,July
Strathmore,3,h,905000.0,2016-03-09,3041.0,2.0,2.0,-37.7356,144.9242,Western Metropolitan,0.1M - 1M,2016,Autumn,March
Strathmore,4,h,1055000.0,2016-03-09,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Autumn,March
Strathmore,4,h,1390000.0,2016-03-09,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Autumn,March
Strathmore,4,h,1052000.0,2016-03-09,3041.0,2.0,2.0,-37.7207,144.9073,Western Metropolitan,1M - 3M,2016,Autumn,March
Strathmore,4,h,1500000.0,2016-04-02,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Autumn,April
Strathmore,2,u,410000.0,2016-06-08,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,0.1M - 1M,2016,Winter,June
Strathmore,4,h,1015000.0,2016-06-08,3041.0,2.0,1.0,-37.7196,144.9062,Western Metropolitan,1M - 3M,2016,Winter,June
Strathmore,4,h,1335000.0,2016-07-05,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Winter,July
Strathmore,4,h,1265000.0,2016-07-05,3041.0,1.0,1.0,-37.7367,144.9204,Western Metropolitan,1M - 3M,2016,Winter,July
Strathmore,3,h,1025000.0,2016-07-05,3041.0,2.0,1.0,-37.7369,144.9251,Western Metropolitan,1M - 3M,2016,Winter,July
Strathmore,3,h,1300000.0,2016-07-05,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Winter,July
Strathmore,3,h,1430000.0,2016-07-05,3041.0,1.0,1.0,-37.7411,144.9262,Western Metropolitan,1M - 3M,2016,Winter,July
Strathmore,3,t,650000.0,2016-07-11,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,0.1M - 1M,2016,Winter,July
Strathmore,3,h,1330000.0,2016-10-09,3041.0,2.0,1.0,-37.7378,144.9168,Western Metropolitan,1M - 3M,2016,Spring,October
Strathmore,4,h,1030000.0,2016-10-09,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Spring,October
Strathmore,3,h,1200000.0,2016-10-09,3041.0,2.0,2.0,-37.7439,144.9331,Western Metropolitan,1M - 3M,2016,Spring,October
Strathmore,4,h,2340000.0,2016-10-12,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Spring,October
Strathmore,3,u,625000.0,2016-10-12,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,0.1M - 1M,2016,Spring,October
Strathmore,2,h,1321000.0,2016-10-12,3041.0,1.0,1.0,-37.7346,144.9204,Western Metropolitan,1M - 3M,2016,Spring,October
Strathmore,5,h,920000.0,2016-10-12,3041.0,1.0,1.0,-37.7312,144.9181,Western Metropolitan,0.1M - 1M,2016,Spring,October
Strathmore,4,h,1635000.0,2017-11-02,3041.0,2.0,3.0,-37.7354,144.9128,Western Metropolitan,1M - 3M,2017,Spring,November
Strathmore,3,h,1194000.0,2017-11-02,3041.0,1.0,2.0,-37.7436,144.9308,Western Metropolitan,1M - 3M,2017,Spring,November
Strathmore,5,h,1440000.0,2016-12-06,3041.0,3.0,2.0,-37.7386,144.917,Western Metropolitan,1M - 3M,2016,Summer,December
Strathmore,4,h,1300000.0,2016-12-11,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Summer,December
Strathmore,4,h,1300000.0,2016-12-11,3041.0,3.0,2.0,-37.7337,144.9184,Western Metropolitan,1M - 3M,2016,Summer,December
Strathmore,2,h,1620000.0,2016-12-11,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Summer,December
Strathmore,3,h,920000.0,2016-05-14,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Strathmore,2,h,630000.0,2016-05-14,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Strathmore,3,h,850000.0,2016-10-15,3041.0,3.0,3.0,-37.7189,144.9036,Western Metropolitan,0.1M - 1M,2016,Spring,October
Strathmore,3,h,1150000.0,2016-10-15,3041.0,2.0,3.0,-37.7261,144.9171,Western Metropolitan,1M - 3M,2016,Spring,October
Strathmore,3,h,1175000.0,2016-10-15,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Spring,October
Strathmore,3,h,910000.0,2016-10-15,3041.0,1.0,2.0,-37.7217,144.9074,Western Metropolitan,0.1M - 1M,2016,Spring,October
Strathmore,4,h,1430000.0,2016-04-16,3041.0,2.0,1.0,-37.7376,144.9154,Western Metropolitan,1M - 3M,2016,Autumn,April
Strathmore,5,h,915000.0,2016-04-16,3041.0,3.0,4.0,-37.7298,144.9162,Western Metropolitan,0.1M - 1M,2016,Autumn,April
Strathmore,3,h,1715500.0,2016-07-16,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Winter,July
Strathmore,3,h,622500.0,2016-07-16,3041.0,2.0,2.0,-37.7302,144.9167,Western Metropolitan,0.1M - 1M,2016,Winter,July
Strathmore,3,h,1500000.0,2016-09-17,3041.0,2.0,4.0,-37.7427,144.9226,Western Metropolitan,1M - 3M,2016,Spring,September
Strathmore,4,t,995000.0,2017-03-18,3041.0,3.0,1.0,-37.7319,144.9195,Western Metropolitan,0.1M - 1M,2017,Autumn,March
Strathmore,4,h,1280000.0,2017-03-18,3041.0,2.0,2.0,-37.7345,144.9196,Western Metropolitan,1M - 3M,2017,Autumn,March
Strathmore,5,h,1485000.0,2016-06-18,3041.0,2.0,4.0,-37.7317,144.9177,Western Metropolitan,1M - 3M,2016,Winter,June
Strathmore,3,h,1080000.0,2016-06-18,3041.0,2.0,2.0,-37.734,144.9145,Western Metropolitan,1M - 3M,2016,Winter,June
Strathmore,4,h,1715000.0,2016-06-18,3041.0,3.0,2.0,-37.7363,144.9208,Western Metropolitan,1M - 3M,2016,Winter,June
Strathmore,3,t,850000.0,2016-06-18,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,0.1M - 1M,2016,Winter,June
Strathmore,4,h,1000000.0,2016-06-18,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,0.1M - 1M,2016,Winter,June
Strathmore,4,t,795000.0,2016-11-19,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,0.1M - 1M,2016,Spring,November
Strathmore,5,h,2650000.0,2016-11-19,3041.0,3.0,2.0,-37.7417,144.9133,Western Metropolitan,1M - 3M,2016,Spring,November
Strathmore,2,h,630000.0,2016-05-22,3041.0,2.0,1.0,-37.7245,144.9097,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Strathmore,4,h,2130000.0,2016-05-22,3041.0,1.0,1.0,-37.733000000000004,144.9161,Western Metropolitan,1M - 3M,2016,Autumn,May
